,Unique_ID,Population,Pop_Density,Nearest_Hospital,Nearest_BigCity,New_Cases,New_Deaths,day_before_cases_normalized,day_before_deaths_normalized
186,Orange_California,3175692,3349.88607594937,0.763662208380237,0.0,0.0,0.0,0.0,0.0
187,San Diego_California,3338330,794.084205518554,0.0,1.22528227142804,0.0,0.0,0.0,0.0
188,San Francisco_California,881549,18756.3617021277,0.0,0.0,0.0,0.0,0.0,0.0
189,Santa Clara_California,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,0.0,0.0,0.0,0.0
190,Cook_Illinois,5150233,5444.22093023256,1.17313744780389,0.0,0.0,0.0,0.0,0.0
191,Suffolk_Massachusetts,803907,13860.465517241399,0.676874266475545,0.0,0.0,0.0,0.0,0.0
192,Douglas_Nebraska,571327,1726.06344410876,4.60340189191721,4.81267680282261,0.0,0.0,1.750311117801189e-05,0.0
193,Bexar_Texas,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,0.0,0.0,0.0,0.0
194,Snohomish_Washington,822083,393.341148325359,1.8662153908988601,10.3192622161909,0.0,0.0,0.0,0.0
195,Dane_Wisconsin,546695,456.62941431960195,1.45129531736424,1.45129531736424,0.0,0.0,0.0,0.0
196,Maricopa_Arizona,4485414,486.276452732003,3.97628370379003,5.28459521481004,0.0,0.0,0.0,0.0
197,Los Angeles_California,10039107,2472.68645320197,0.0,0.763662208380237,0.0,0.0,0.0,0.0
198,Orange_California,3175692,3349.88607594937,0.763662208380237,0.0,0.0,0.0,0.0,0.0
199,San Diego_California,3338330,794.084205518554,0.0,1.22528227142804,0.0,0.0,0.0,0.0
200,San Francisco_California,881549,18756.3617021277,0.0,0.0,0.0,0.0,0.0,0.0
201,Santa Clara_California,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,0.0,0.0,0.0,0.0
202,Cook_Illinois,5150233,5444.22093023256,1.17313744780389,0.0,0.0,0.0,0.0,0.0
203,Suffolk_Massachusetts,803907,13860.465517241399,0.676874266475545,0.0,0.0,0.0,0.0,0.0
204,Douglas_Nebraska,571327,1726.06344410876,4.60340189191721,4.81267680282261,0.0,0.0,0.0,0.0
205,Bexar_Texas,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,0.0,0.0,0.0,0.0
206,Snohomish_Washington,822083,393.341148325359,1.8662153908988601,10.3192622161909,0.0,0.0,0.0,0.0
207,Dane_Wisconsin,546695,456.62941431960195,1.45129531736424,1.45129531736424,0.0,0.0,0.0,0.0
208,Maricopa_Arizona,4485414,486.276452732003,3.97628370379003,5.28459521481004,0.0,0.0,0.0,0.0
209,Los Angeles_California,10039107,2472.68645320197,0.0,0.763662208380237,0.0,0.0,0.0,0.0
210,Orange_California,3175692,3349.88607594937,0.763662208380237,0.0,0.0,0.0,0.0,0.0
211,San Diego_California,3338330,794.084205518554,0.0,1.22528227142804,0.0,0.0,0.0,0.0
212,San Francisco_California,881549,18756.3617021277,0.0,0.0,0.0,0.0,0.0,0.0
213,Santa Clara_California,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,0.0,0.0,0.0,0.0
214,Cook_Illinois,5150233,5444.22093023256,1.17313744780389,0.0,0.0,0.0,0.0,0.0
215,Suffolk_Massachusetts,803907,13860.465517241399,0.676874266475545,0.0,0.0,0.0,0.0,0.0
216,Douglas_Nebraska,571327,1726.06344410876,4.60340189191721,4.81267680282261,1.0,0.0,0.0,0.0
217,Bexar_Texas,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,0.0,0.0,0.0,0.0
218,Snohomish_Washington,822083,393.341148325359,1.8662153908988601,10.3192622161909,0.0,0.0,0.0,0.0
219,Dane_Wisconsin,546695,456.62941431960195,1.45129531736424,1.45129531736424,0.0,0.0,0.0,0.0
220,Maricopa_Arizona,4485414,486.276452732003,3.97628370379003,5.28459521481004,0.0,0.0,0.0,0.0
221,Humboldt_California,135558,37.939546599496204,2.68063184323786,3.2789653685379703,0.0,0.0,7.376916153970994e-06,0.0
222,Los Angeles_California,10039107,2472.68645320197,0.0,0.763662208380237,0.0,0.0,0.0,0.0
223,Orange_California,3175692,3349.88607594937,0.763662208380237,0.0,0.0,0.0,0.0,0.0
224,San Diego_California,3338330,794.084205518554,0.0,1.22528227142804,0.0,0.0,0.0,0.0
225,San Francisco_California,881549,18756.3617021277,0.0,0.0,0.0,0.0,0.0,0.0
226,Santa Clara_California,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,0.0,0.0,0.0,0.0
227,Cook_Illinois,5150233,5444.22093023256,1.17313744780389,0.0,0.0,0.0,0.0,0.0
228,Suffolk_Massachusetts,803907,13860.465517241399,0.676874266475545,0.0,0.0,0.0,0.0,0.0
