,Population,Pop_Density,Nearest_Hospital,Nearest_BigCity,day_before_cases,day_before_deaths
2760,42613,137.019292604502,2.00853583796736,6.552455626469199,1.0,0.0
2761,69922,168.893719806763,1.19837273217402,5.59899032033336,,
2762,974563,1632.4338358459,0.0,39.0905054548584,4.0,0.0
2763,72293,116.226688102894,1.7262829879728099,40.343739921486204,2.0,0.0
2764,167417,149.479464285714,1.52294030147738,38.0800479745318,1.0,0.0
2765,481587,456.48056872037904,4.26999906517077,8.42014103842946,2.0,0.0
2766,23021,8.70359168241966,3.62910514025268,10.1795221700684,2.0,0.0
2767,12142,26.982222222222198,4.26159367151564,12.0022221385749,1.0,0.0
2768,37562,79.2447257383966,1.2496103433093702,3.61173657785797,1.0,0.0
2769,5150233,5444.22093023256,1.17313744780389,0.0,76.0,0.0
2770,10766,31.115606936416203,2.1449242862038003,2.6018268126711,1.0,0.0
2771,922921,2763.23652694611,1.15982170191978,0.27001373068633805,1.0,0.0
2772,532403,1021.886756238,1.16192146889738,0.619661950304223,3.0,0.0
2773,696535,1554.765625,0.6833372890878311,0.516144133047355,3.0,0.0
2774,307774,509.55960264900705,0.835610963245768,0.79856852123295,2.0,0.0
2775,179179,288.99838709677397,0.0,2.21172646394131,,
2776,194672,224.276497695853,1.03370394070186,2.7807680507832795,2.0,0.0
2777,55175,80.5474452554745,0.980369597708486,2.1007481288442,1.0,0.0
2778,690743,825.2604540023891,1.5587088773784399,0.427181295352382,,
2779,282572,549.750972762646,1.36795778612834,1.36795778612834,1.0,0.0
2780,38459,72.83901515151521,0.5510528078759971,1.74793387825932,1.0,0.0
2781,35777,105.536873156342,1.61289112503021,3.08126519753734,1.0,0.0
2782,83779,205.84520884520902,2.85238876842277,3.26009504594845,,
2783,67843,160.385342789598,2.3865656232775,2.24132134467654,1.0,0.0
2784,78522,530.5540540540541,1.9710118786318302,4.00635061798185,,
2785,338011,857.895939086294,2.23420735887921,2.4978733280169902,1.0,0.0
2786,170311,418.454545454545,2.6649594165813197,2.4512743264602004,2.0,0.0
2787,82544,281.720136518771,1.85422602905749,2.1770724279055,1.0,0.0
2788,158167,494.271875,2.8140398067058903,2.91052047187298,3.0,0.0
2789,109888,183.75919732441503,1.39906491533531,1.11631792791761,1.0,0.0
2790,964582,2435.8131313131303,2.5376674885271497,2.6569908299265297,6.0,0.0
2791,47744,116.16545012165501,0.8558890772026699,2.43782864333825,1.0,0.0
2792,28296,76.8913043478261,1.54726075948097,2.8234990126005797,1.0,0.0
2793,13687,21.3859375,0.676198774021097,2.4413258973148197,2.0,0.0
2794,20165,35.439367311072104,3.8426992141193903,3.4618101660893603,1.0,0.0
2795,93453,159.476109215017,2.95874616170312,3.4614491883800094,1.0,0.0
2796,14049,20.1563845050215,4.69476420720964,4.2999884556782995,1.0,0.0
2797,151140,246.156351791531,0.853403318722781,3.67011273173657,15.0,0.0
2798,490161,859.931578947368,2.51415472733367,3.3637307265477903,1.0,0.0
2799,93206,97.7002096436059,4.3756580525467905,4.415498211586019,1.0,0.0
2800,66911,46.85644257703079,1.8893473543389099,8.14444461198804,1.0,0.0
2801,25544,44.5017421602787,2.5309185136284302,6.812637663029691,1.0,0.0
2802,602401,1262.89517819706,2.98334165280456,6.36849983255181,6.0,0.0
2803,165429,1095.5562913907302,3.2204167815380096,6.12946803796936,1.0,1.0
2804,19788,68.0,2.34652143515097,5.1154898404584594,1.0,0.0
2805,36263,142.767716535433,2.2149089246034803,5.33558529146474,1.0,0.0
2806,323152,1137.85915492958,2.06861730781266,5.07644397279998,5.0,0.0
2807,18886,60.9225806451613,2.47465925892031,4.87056818420287,6.0,0.0
2808,766757,1991.5766233766199,1.8228888806105399,4.24398680411782,6.0,0.0
2809,28157,141.492462311558,2.42379241441588,5.45288545975356,1.0,0.0
2810,46233,109.29787234042601,1.4543141796575,4.67255389096391,1.0,0.0
2811,108277,217.861167002012,2.48846048534501,2.03599233256324,1.0,0.0
2812,295003,242.40180772391102,2.13533339219741,1.6661996915193302,10.0,0.0
2813,34634,49.477142857142894,2.88988697015666,2.31514563038757,1.0,0.0
2814,579234,985.0918367346941,0.45188335663427204,0.42579401734468697,2.0,0.0
2815,827370,1213.15249266862,0.0,0.6757661087452599,3.0,0.0
2816,168447,372.67035398230104,0.408785650582655,0.660397194574202,1.0,0.0
2817,163257,253.898911353033,0.3836710202332871,0.3836710202332871,1.0,0.0
2818,259547,389.125937031484,0.666792233157594,0.666792233157594,,
2819,255441,484.707779886148,0.33434133476863104,0.958969277690641,2.0,0.0
2820,325690,1282.24409448819,0.36500790223302404,0.35915125878062704,1.0,0.0
2821,1050688,2072.36291913215,0.279355265431475,0.279355265431475,12.0,0.0
2822,909327,1825.9578313253,0.255934506560512,0.18237272400155802,9.0,0.0
2823,37181,77.94758909853249,0.8655096703046701,0.9181636630830541,,
2824,212990,537.853535353535,0.5134597384729,0.5134597384729,1.0,0.0
2825,124944,134.20408163265301,0.7425864518197021,1.65847269503943,9.0,0.0
2826,565217,1016.5773381294999,0.47531746125053703,0.5365189925420271,1.0,0.0
2827,789034,1584.40562248996,1.0096139547579202,0.365348358866103,6.0,0.0
2828,466372,754.6472491909391,0.34594768012539806,1.5658588773604398,1.0,0.0
2829,1611699,1955.9453883495103,0.5320654598430511,0.34977169354162896,75.0,0.0
2830,706775,1766.9375,0.47191583675589294,0.209859078131778,31.0,0.0
2831,521202,788.505295007564,0.547362780860627,0.472352315495779,3.0,0.0
2832,803907,13860.465517241399,0.676874266475545,0.0,31.0,0.0
2833,830622,548.9900859220089,0.0,0.826730510611044,6.0,0.0
2834,103126,163.43264659271003,0.377515853830783,4.04137102000463,1.0,0.0
2835,26143,18.7943925233645,2.29507706383972,3.6483992815203,1.0,0.0
2836,292406,521.222816399287,0.804992714558178,3.5238563313869,1.0,0.0
2837,656955,753.38876146789,0.655840845632746,2.41813734412378,5.0,0.0
2838,21761,8.59439178515008,1.6897628774949198,2.9072736578168197,1.0,0.0
2839,873972,1533.2842105263198,1.29461404760423,4.9624224564597,5.0,0.0
2840,150500,221.32352941176498,1.49788078823461,4.27995126704257,1.0,0.0
2841,63888,88.6102635228849,0.9994308294331229,2.8313835988328906,1.0,0.0
2842,1257584,1385.00440528634,0.9466890142967491,4.50577610283756,14.0,0.0
2843,291830,178.817401960784,0.365678403433851,1.9709323531503502,1.0,0.0
2844,367601,508.438450899032,1.1019722383332902,3.99929866673523,7.0,0.0
2845,1749343,2603.18898809524,1.3048161067726,4.5565816557100804,13.0,0.0
2846,356921,842.569816576568,2.53299348207328,0.29754003843288396,2.0,0.0
2847,40889,100.149407269521,3.39238998958152,1.1262383938582299,,
2848,67653,89.9210484342602,2.9553131710325498,1.37816886011967,,
2849,105089,294.333968182837,2.83765621717458,0.729129592678578,1.0,0.0
2850,429021,753.223427788897,2.09342406573957,0.346374250012955,3.0,0.0
2851,1265843,2274.16010923071,2.60652149346339,0.378324613899557,12.0,0.0
