FIPS,Lat,Long_
18135.0,40.15734772,-85.01139319
18137.0,39.10235626,-85.26212744
18139.0,39.62002287,-85.4655599
18141.0,41.61756781,-86.29040834
18143.0,38.68672078,-85.74627859
18145.0,39.52305623,-85.79158570000001
18147.0,38.01519732,-87.0079644
18149.0,41.27890281,-86.64686895
18151.0,41.64423868,-85.00101094
18153.0,39.08952258,-87.41414469
18155.0,38.82767338,-85.03022429
18157.0,40.38872739,-86.89413959
18159.0,40.31123252,-86.05234925
18161.0,39.62550777,-84.92497066
18163.0,38.02658833,-87.58763124
18165.0,39.8523352,-87.46160542
18167.0,39.42944561,-87.39169027
18169.0,40.84704239,-85.79328272
18171.0,40.34728141,-87.35602659
18173.0,38.08922676,-87.2716085
18175.0,38.60219804,-86.1049363
18177.0,39.8633444,-85.01044989
18179.0,40.72934187,-85.22132966
18181.0,40.74911165,-86.86492015
18183.0,41.13863784,-85.50791236
19001.0,41.33075609,-94.47105874
19003.0,41.02903567,-94.69932645
19005.0,43.28383218,-91.37860922
19007.0,40.74324454,-92.86865906
19009.0,41.6844628,-94.90581859
19011.0,42.08011739,-92.06463573
19013.0,42.4704581,-92.30524729
19015.0,42.03657094,-93.9313999
19017.0,42.77461496,-92.31795937
19019.0,42.4709188,-91.83510825
19021.0,42.73545875,-95.15100162
19023.0,42.73172833,-92.79015971
19025.0,42.38521079,-94.64046046
19027.0,42.03617207,-94.86032705
19029.0,41.33149454,-94.92792482
19031.0,41.77233777,-91.13246684
19033.0,43.08177563,-93.2612239
19035.0,42.73538914,-95.62389402
19037.0,43.06001295,-92.31773347
19039.0,41.02868181,-93.78499767
19041.0,43.08247182,-95.15096481
19043.0,42.84443388,-91.34133693
19045.0,41.89981633,-90.53275096
19047.0,42.03718237,-95.3819718
19049.0,41.68560356,-94.04127625
19051.0,40.74773536,-92.41005468
19053.0,40.73742757,-93.78645949
19055.0,42.47104597,-91.3664492
19057.0,40.92012606,-91.18326592
19059.0,43.37787725,-95.1510206
19061.0,42.46815349,-90.88181925
19063.0,43.37782951,-94.67858943
19065.0,42.86271799,-91.8441231
19067.0,43.06000529999999,-92.78940097
19069.0,42.73270384,-93.26256925
19071.0,40.74542720000001,-95.60129045
19073.0,42.03614551,-94.39658081
19075.0,42.40183723,-92.78829551
19077.0,41.68378965,-94.50111014
19079.0,42.38382428,-93.70197703
19081.0,43.08178477,-93.73454884
19083.0,42.38353877,-93.23654611
19085.0,41.68330137,-95.81558439
19087.0,40.98767962,-91.54436349
19089.0,43.35671042,-92.31702714
19091.0,42.7764426,-94.20722537
19093.0,42.38696136,-95.51355387
19095.0,41.68630265,-92.0643373
19097.0,42.17178824,-90.57354837
19099.0,41.68576082,-93.05567785
19101.0,41.03192394,-91.94849466
19103.0,41.67169354,-91.58754744
19105.0,42.12118609,-91.13139641
19107.0,41.33649833,-92.1785067
19109.0,43.20405458,-94.20691791
19111.0,40.64181461,-91.48183025
19113.0,42.07923082,-91.59809485
19115.0,41.21842119,-91.26102611
19117.0,41.02958964,-93.32780803
19119.0,43.38107862,-96.20926845
19121.0,41.33081904,-94.01554631
19123.0,41.33521503,-92.64083907
19125.0,41.33445101,-93.09934783
19127.0,42.03586837,-92.9990819
19129.0,41.03299766,-95.61920963
19131.0,43.35638371,-92.78887719
19133.0,42.05220391,-95.95743843
19135.0,41.02988815,-92.8690667
19137.0,41.03018714,-95.15642896
19139.0,41.48370744,-91.1121697
19141.0,43.08310673,-95.62474482
19143.0,43.37824276,-95.62422844
19145.0,40.7393172,-95.1497813
19147.0,43.08193849,-94.67824621
19149.0,42.737633,-96.21366621
19151.0,42.73420133,-94.67862564
19153.0,41.68679484,-93.57767461
19155.0,41.33640314,-95.53907776
19157.0,41.68625425,-92.53155731
19159.0,40.73518949,-94.24368535
19161.0,42.38624071,-95.10547892
19163.0,41.63935978,-90.61959493
19165.0,41.6850066,-95.31015553
19167.0,43.08221074,-96.1767568
19169.0,42.03621213,-93.46499005
19171.0,42.07991767,-92.53266945
19173.0,40.73710579,-94.69778563
19175.0,41.0277278,-94.24234847
19177.0,40.75326764,-91.95017958
19179.0,41.03064984,-92.40954728
19181.0,41.33559454,-93.56007641
19183.0,41.33577126,-91.71725711
19185.0,40.73969028,-93.32752197
19187.0,42.42853483,-94.17987389
19189.0,43.37751174,-93.73407298
19191.0,43.29094334,-91.84422722
19193.0,42.38979414,-96.0459439
19195.0,43.37750768,-93.26087602
19197.0,42.73305373,-93.73515113
20001.0,37.88582951,-95.30030847
20003.0,38.21413251,-95.29272815
20005.0,39.53185661,-95.30870026
20007.0,37.2288586,-98.68460053
20009.0,38.47889676,-98.75636726
20011.0,37.85508555,-94.84865997
20013.0,39.82652589,-95.56421698
20015.0,37.78134351,-96.83878537
20017.0,38.30292938,-96.59563862
20019.0,37.14994405,-96.2454192
20021.0,37.16928494,-94.8462897
20023.0,39.78580976,-101.7318201
20025.0,37.23577007,-99.81883015
20027.0,39.34948772,-97.16518128
20029.0,39.48028352,-97.64925343
20031.0,38.2365018,-95.73379515
20033.0,37.19114520000001,-99.27113247
20035.0,37.23781842,-96.83776647
20037.0,37.50675523,-94.85245778
20039.0,39.78468441,-100.4594081
20041.0,38.86600962,-97.15532383
20043.0,39.79067154,-95.14056866
20045.0,38.88503636,-95.2925121
20047.0,37.88735543,-99.31263309
20049.0,37.45338105,-96.24369667
20051.0,38.91458712,-99.31751551
20053.0,38.69677695,-98.20462799
20055.0,38.04340344,-100.7381938
20057.0,37.69200114,-99.88825298
20059.0,38.56443815,-95.28644341
20061.0,38.99871131,-96.7577178
20063.0,38.91588178,-100.4829321
20065.0,39.34987223,-99.88332493
20067.0,37.56227336,-101.3079758
20069.0,37.73836671,-100.4369088
20071.0,38.4808095,-101.8061079
20073.0,37.8774388,-96.23250453
20075.0,37.99978709,-101.7921066
20077.0,37.19175361,-98.07578384
20079.0,38.04293782,-97.42747573
20081.0,37.5620394,-100.8710738
20083.0,38.08780079,-99.89829881
20085.0,39.41673394,-95.79356799
20087.0,39.2347941,-95.38289232
20089.0,39.78470589,-98.21820662
20091.0,38.88548175,-94.82250877
20093.0,38.00017981,-101.321681
20095.0,37.55909527,-98.13638678
20097.0,37.55848695,-99.2856537
20099.0,37.19113093,-95.29849679
20101.0,38.48119447,-100.4660754
20103.0,39.20183497,-95.03620809
20105.0,39.04549684,-98.20756994
20107.0,38.21267844,-94.84254089
20109.0,38.91735806,-101.148475
20111.0,38.45576156,-96.15275715
20113.0,38.39184858,-97.64769869
20115.0,38.35855394,-97.0985251
20117.0,39.78359669,-96.52278974
20119.0,37.23859987,-100.364831
20121.0,38.56383358,-94.83832189
20123.0,39.39331582,-98.20906732
20125.0,37.19236568,-95.74329258
20127.0,38.68827511,-96.65128437
20129.0,37.19141121,-101.79925190000002
20131.0,39.78345387,-96.01392079
20133.0,37.55862897,-95.30670046
20135.0,38.47974157,-99.91547333
20137.0,39.78443827,-99.90286639
20139.0,38.65235984,-95.72707998
20141.0,39.3503437,-98.76753828
20143.0,39.13237408,-97.65020313
20145.0,38.18108732,-99.23692334
20147.0,39.78465501,-99.34668865
20149.0,39.37925655,-96.34564657
20151.0,37.64780729,-98.73922153
20153.0,39.78525843,-101.0761617
20155.0,37.95230263,-98.08607292
20157.0,39.82799632,-97.65036709
20159.0,38.34616184,-98.19992118
20161.0,39.28935726,-96.73420026
20163.0,39.35022773,-99.32484567
20165.0,38.52275276,-99.30863983
20167.0,38.91462787,-98.76254297
20169.0,38.78369175,-97.65185177
20171.0,38.48222076,-100.9066539
20173.0,37.6842718,-97.4608198
20175.0,37.19324632,-100.8507201
20177.0,39.04100763,-95.7557264
20179.0,39.35018161,-100.4418259
20181.0,39.35147699,-101.7197624
20183.0,39.78516566,-98.78566062
20185.0,38.03100851,-98.71762001
20187.0,37.56304714,-101.7843534
20189.0,37.1923008,-101.3118967
20191.0,37.23682549,-97.47721621
20193.0,39.35107575,-101.0553705
20195.0,38.91467218,-99.87284448
20197.0,38.95471985,-96.20350509
20199.0,38.91686134,-101.7638876
20201.0,39.78420784,-97.0875323
20203.0,38.48178252,-101.3471509
20205.0,37.55937174,-95.74323255
20207.0,37.8865336,-95.74006277
20209.0,39.11727348,-94.76378225
21001.0,37.10459774,-85.28129668
21003.0,36.75197631,-86.19457544
21005.0,38.00671029,-84.99171713
21007.0,37.05842757,-88.99427697
21009.0,36.96469836,-85.93338945
21011.0,38.14735938,-83.74588932
21013.0,36.73355174,-83.67766671
21015.0,38.97065142,-84.72615357
21017.0,38.2054607,-84.21827874
21019.0,38.36176608,-82.68652187
21021.0,37.62680923,-84.8633779
21023.0,38.69158994,-84.08532444
21025.0,37.52333168,-83.31959161
21027.0,37.77377239,-86.42885017
21029.0,37.97162523,-85.68955617
21031.0,37.20946153,-86.68748787
21033.0,37.14749129,-87.86948214
21035.0,36.62093411,-88.2731593
21037.0,38.94384345,-84.37875208
21039.0,36.85372876,-88.96692220000001
21041.0,38.66599534,-85.12601074
21043.0,38.31690743,-83.05092385
21045.0,37.32533118,-84.92726209
21047.0,36.89267803,-87.49055367
21049.0,37.9689263,-84.14615986
21051.0,37.16451126,-83.712575
21053.0,36.72581156,-85.13377529
21055.0,37.35839237,-88.08826090000002
21057.0,36.78926125,-85.39050034
21059.0,37.73028906,-87.09019479999998
21061.0,37.21218923,-86.23955613
21063.0,38.11624059,-83.09771563
21065.0,37.69241417,-83.95956369
21067.0,38.0368225,-84.45576892
21069.0,38.36758311,-83.69657514
21071.0,37.56213922,-82.74750924
21073.0,38.2379395,-84.87962551
21075.0,36.55238827,-89.20140068
21077.0,38.75398691,-84.8558382
21079.0,37.6388668,-84.53289319
21081.0,38.64962758,-84.62415957
21083.0,36.72292505,-88.65143315
21085.0,37.46231118,-86.34248968
21087.0,37.26484328,-85.5540745
21089.0,38.54332505,-82.9215658
21091.0,37.83766422,-86.78280584
21093.0,37.6976111,-85.96319251
21095.0,36.85699301,-83.21899516
21097.0,38.44188174,-84.32869741
21099.0,37.29943898,-85.88461055
21101.0,37.79344553,-87.57392021
21103.0,38.44942688,-85.11587507
21105.0,36.67948079999999,-88.97875928
21107.0,37.30939025,-87.54670406
21109.0,37.41866422,-83.99825483
21111.0,38.18664655,-85.65931031
21113.0,37.87119786,-84.58252003
21115.0,37.85106355,-82.8264322
21117.0,38.93950319,-84.53241199
21119.0,37.35388197,-82.94981134
21121.0,36.89225732,-83.85403396
21123.0,37.54567114,-85.70138352
21125.0,37.10975748,-84.11321779
21127.0,38.07136018,-82.72882223
21129.0,37.59645942,-83.71513901
21131.0,37.09246661,-83.37999606
21133.0,37.12306748,-82.85346474
21135.0,38.53184419,-83.37735618
21137.0,37.45475628,-84.6565327
21139.0,37.21137452,-88.34797529
21141.0,36.85949479,-86.877635
21143.0,37.02080035,-88.07886257
21145.0,37.05350953,-88.70445755
21147.0,36.73874143,-84.48102924
21149.0,37.5301951,-87.26803443
21151.0,37.71659336,-84.27220275
21153.0,37.70820545,-83.0657714
21155.0,37.55218078,-85.26898542
21157.0,36.88007070000001,-88.32803576
21159.0,37.79990579,-82.51247478
21161.0,38.59471935,-83.82151043
21163.0,37.96163597,-86.21028219
21165.0,37.94090733,-83.59985712
21167.0,37.81474237,-84.87488475
21169.0,36.99459295,-85.63123699
21171.0,36.71225341,-85.71596443
21173.0,38.03253032,-83.9145241
21175.0,37.92465657,-83.25558245
21177.0,37.21425819,-87.14632053
21179.0,37.80335779,-85.4657193
21181.0,38.33342292,-84.01889177
21183.0,37.47751843,-86.85368087
21185.0,38.39791089,-85.448222
21187.0,38.51679143,-84.82404619
21189.0,37.42823949,-83.68811419
21191.0,38.69607718,-84.35599463
21193.0,37.25023553,-83.22922731
21195.0,37.47088263,-82.39487445
21197.0,37.83218794,-83.82553961
21199.0,37.10466131,-84.57629079
21201.0,38.51923469,-84.05055616
21203.0,37.36642393,-84.31176452
21205.0,38.19484205,-83.42088935
21207.0,36.99308373,-85.06070117
21209.0,38.29622293,-84.5816631
21211.0,38.21476019,-85.194223
21213.0,36.74058474,-86.58047435
21215.0,38.03223971,-85.32749335
21217.0,37.3677562,-85.3329931
21219.0,36.8381152,-87.17878374
21221.0,36.80767017,-87.87333656
21223.0,38.61056487,-85.33775972
21225.0,37.66166713,-87.94300009
21227.0,36.99903045,-86.42672751
21229.0,37.75599461,-85.17407732
21231.0,36.80310688,-84.8251971
21233.0,37.52168356,-87.67989953
21235.0,36.75700531,-84.14541217
21237.0,37.73941626,-83.49303612
21239.0,38.04178222,-84.7417556
22001.0,30.2950649,-92.41419698
22003.0,30.65385745,-92.82442028
22005.0,30.20406249,-90.91328409999998
22007.0,29.89946234,-91.06461642
22009.0,31.07796211,-92.00079449
22011.0,30.64836518,-93.34173616
22013.0,32.34569994,-93.05398492
22015.0,32.67932307,-93.60460152
22017.0,32.57991587,-93.88375652
22019.0,30.22931235,-93.35400434
22021.0,32.0902519,-92.11752148
22023.0,29.87592238,-93.19310676
22025.0,31.66778967,-91.84526385
22027.0,32.82308512,-92.99526883
22029.0,31.44817835,-91.63814433
22031.0,32.05457447,-93.74130302
22033.0,30.53842039,-91.09777565
22035.0,32.73926954,-91.23425694
22037.0,30.84425359,-91.04976723
22039.0,30.72985248,-92.39915924
22041.0,32.13675181,-91.67589857
22043.0,31.59882456,-92.56124347
22045.0,29.86803617,-91.75871777
22047.0,30.25734305,-91.3499598
22049.0,32.30251776,-92.55692092
22051.0,29.74075478,-90.11115756
22053.0,30.26896765,-92.81210004
22055.0,30.2049055,-92.06959876
22057.0,29.52470226,-90.40976986
22059.0,31.67884782,-92.15907765
22061.0,32.6003154,-92.6659741
22063.0,30.44143993,-90.73061664
22065.0,32.36918118,-91.23973355
22067.0,32.81686191,-91.80421614
22069.0,31.72321584,-93.09816516
22071.0,30.06971951,-89.92660315
22073.0,32.47645559,-92.15704172
22075.0,29.42245447,-89.60322085
22077.0,30.71409502,-91.60209535
22079.0,31.19778499,-92.52997303
22081.0,32.09530039,-93.34213308
22083.0,32.41391005,-91.76634876
22085.0,31.56388699,-93.55433981
22087.0,29.87761636,-89.51887093
22089.0,29.90709658,-90.35555967
22091.0,30.82210324,-90.71013176
22093.0,30.02531716,-90.80212061
22095.0,30.12597499,-90.4753503
22097.0,30.59724262,-92.00135806
22099.0,30.13112107,-91.61403569
22101.0,29.69262097,-91.44702164
22103.0,30.40942847,-89.95642711
22105.0,30.62888673,-90.40664996
22107.0,32.00760749,-91.32915234
22109.0,29.37343766,-90.82626855
22111.0,32.83121059,-92.3749373
22113.0,29.83517605,-92.30292538
22115.0,31.10884837,-93.18153838
22117.0,30.85288548,-90.03866652
22119.0,32.70847669,-93.33121835
22121.0,30.46058217,-91.30989571
22123.0,32.78550125,-91.461201
22125.0,30.87882871,-91.4148538
22127.0,31.94449367,-92.63789413
23001.0,44.1664747,-70.20380627
23003.0,46.65926321,-68.59841248
23005.0,43.8370751,-70.37226999
23007.0,44.97330019,-70.44381045
23009.0,44.59816444,-68.38401854
23011.0,44.40759555,-69.76738544
23013.0,44.11486325,-69.10529169
23015.0,44.05996956,-69.54227124
23017.0,44.49952995,-70.75682123
23019.0,45.40194593,-68.65020455
23021.0,45.83839062,-69.2860223
23023.0,43.95415864,-69.85074999
23025.0,45.51229767,-69.95995554
23027.0,44.4858305,-69.12061935
23029.0,45.01607142,-67.62813524
23031.0,43.47808377,-70.71052375
24001.0,39.62357628,-78.69280486
24003.0,39.00670238,-76.60329337
24005.0,39.45784712,-76.62911955
24009.0,38.53961642,-76.56820632
24011.0,38.87172293,-75.82904158
24013.0,39.56453592,-77.02373735
24015.0,39.56647682,-75.94627411
24017.0,38.51092331,-76.98580666
24019.0,38.45413522,-76.02752426
24021.0,39.47296601,-77.39999394
24023.0,39.52786077,-79.27355126
24025.0,39.55010644,-76.30775940000002
24027.0,39.25305293,-76.93126208
24029.0,39.24976208,-76.04741541
24031.0,39.13676329,-77.20358245
24033.0,38.83070039,-76.8496441
24035.0,39.06198912,-76.03530977
24037.0,38.30058422,-76.60629279999998
24039.0,38.1163542,-75.75118623
24041.0,38.76618159,-76.10882561
24043.0,39.60835778,-77.82002295
24045.0,38.37301947,-75.62705831
24047.0,38.21274277,-75.33200012
24510.0,39.30211911,-76.61151012
25001.0,41.72980578,-70.28854339
25003.0,42.37428441,-73.20524838
25005.0,41.79228404,-71.10872211
25007.0,41.40674725,-70.68763497
25009.0,42.6687626,-70.94687179
25011.0,42.58119713,-72.58602547
25013.0,42.13440424,-72.63235561
25015.0,42.33997957,-72.65898478
25017.0,42.48607732,-71.39049229
25019.0,41.2942019,-70.08774729
25021.0,42.16073095,-71.20530408
25023.0,41.94070556,-70.80802823
25025.0,42.3279514,-71.07850442
25027.0,42.35026951,-71.90493363
26001.0,44.6846864,-83.59507875
26003.0,46.41292944,-86.60260122
26005.0,42.59147037,-85.89102866
26007.0,45.03477666,-83.62212411
26009.0,44.99690221,-85.15503082
26011.0,44.0636262,-83.89277559
26013.0,46.6720582,-88.36363591
26015.0,42.59513984,-85.30834519
26017.0,43.70639106,-83.98731479
26019.0,44.63899297,-86.01608482
26021.0,41.95447397,-86.41313079999998
26023.0,41.91600556,-85.05929476
26025.0,42.24633834,-85.00493569
26027.0,41.91522292,-85.99405727
26029.0,45.37790017,-85.19614053
26031.0,45.44787015,-84.50122149
26033.0,46.29552653,-84.54353449
26035.0,43.98794227,-84.84819859999998
26037.0,42.94400871,-84.60145248
26039.0,44.68255561,-84.61006219
26041.0,45.90484910000001,-86.9080745
26043.0,46.00999672,-87.86961634
26045.0,42.59599185,-84.83740035
26047.0,45.52625509,-84.89083249
26049.0,43.02244215,-83.70589709
26051.0,43.98901072,-84.38774817
26053.0,46.40862701,-89.69377193
26055.0,44.69565625,-85.55585247
26057.0,43.29265605,-84.60505416
26059.0,41.88753639,-84.59312019
26061.0,46.89988536,-88.68495385
26063.0,43.83353985,-83.04078453
26065.0,42.59716886,-84.37472069
26067.0,42.94502238,-85.07413319
26069.0,44.35486835,-83.63484895
26071.0,46.20974132,-88.53136251
26073.0,43.64060976,-84.84664923
26075.0,42.24807035,-84.42258681
26077.0,42.24542231,-85.53038622
26079.0,44.68512729,-85.09085699
26081.0,43.03197711,-85.54934642
26083.0,47.63197653,-88.41434263
26085.0,43.99050893,-85.802173
26087.0,43.09052506,-83.22153148
26089.0,44.94430054,-85.80150326
26091.0,41.89475156,-84.06603727
26093.0,42.60302282,-83.91297209
26095.0,46.47227431,-85.54471223
26097.0,46.07028979,-85.04980537
26099.0,42.69158356,-82.92752801
26101.0,44.33352407,-86.05626916
26103.0,46.4338914,-87.64043701
26105.0,43.99509218,-86.24988902
26107.0,43.64064262,-85.32463223
26109.0,45.58038692,-87.55370409
26111.0,43.64330771,-84.38804374
26113.0,44.33772443,-85.09256478
26115.0,41.92734151,-83.53749864
26117.0,43.31082541,-85.15252824
26119.0,45.0275929,-84.12696227
26121.0,43.29123859,-86.15176712
26123.0,43.554374,-85.80070107
26125.0,42.66090111,-83.38595416
26127.0,43.64124435,-86.26726673
26129.0,44.33481032,-84.12725175
26131.0,46.665226200000006,-89.31390481
26133.0,43.98992088,-85.32566756
26135.0,44.68192279,-84.12939244
26137.0,45.02085831,-84.59898295
26139.0,42.95996803,-85.9969107
26141.0,45.34018577,-83.91498656
26143.0,44.33473082,-84.61067651
26145.0,43.33433923,-84.05131209999998
26147.0,42.92655373,-82.67937954
26149.0,41.91441767,-85.52797979
26151.0,43.42406072,-82.82055898
26153.0,46.19235734,-86.19972234
26155.0,42.95392800000001,-84.14585902
26157.0,43.46606813,-83.41897025
26159.0,42.25190229,-86.01939087
26161.0,42.253105,-83.83853204
26163.0,42.28098405,-83.281255
26165.0,44.33853602,-85.57712739
27001.0,46.60962049,-93.4116826
27003.0,45.27476015,-93.24604565
27005.0,46.93479392,-95.67158144
27007.0,47.97373527,-94.93732139
27009.0,45.69804958,-93.99514135
27011.0,45.42712824,-96.41403739
27013.0,44.03554215,-94.06699781
27015.0,44.24205652,-94.72562874
27017.0,46.59180601,-92.67601019
27019.0,44.82017001,-93.8009918
27021.0,46.95043611,-94.32603968
27023.0,45.02343421,-95.56403693
27025.0,45.5021011,-92.90861945
27027.0,46.89289518,-96.48761922
27029.0,47.57992111,-95.37790562
27031.0,47.90504893,-90.52629546
27033.0,44.00715262,-95.18138802
27035.0,46.48096553,-94.06755609
27037.0,44.67172617,-93.06299363
27039.0,44.02238415,-92.86244324
27041.0,45.93348491,-95.45335469
27043.0,43.67381499,-93.94787458
27045.0,43.67394126,-92.08980382
27047.0,43.67385583,-93.34884422
27049.0,44.40849741,-92.7234195
27051.0,45.93424769,-96.01139609
27053.0,45.00761521,-93.47694895
27055.0,43.67129565,-91.49143057
27057.0,47.10778564,-94.91693868
27059.0,45.56181234,-93.29487636
27061.0,47.51009045,-93.63092229
27063.0,43.67423373,-95.15398258
27065.0,45.9459309,-93.29275192
27067.0,45.1526059,-95.00586446
27069.0,48.77754106,-96.78317184
27071.0,48.24539665,-93.78352843
27073.0,44.9973857,-96.17488219
27075.0,47.64270764,-91.44557998
27077.0,48.77217001,-94.90274472
27079.0,44.37136597,-93.72844721
27081.0,44.41311883,-96.26688165
27083.0,44.41327865,-95.83806103
27085.0,44.82367677,-94.27287017
27087.0,47.32557075,-95.80921485
27089.0,48.35825983,-96.37017407
27091.0,43.67429718,-94.55099908
27093.0,45.12328869,-94.52839455
27095.0,45.93705297,-93.63236823
27097.0,46.01265363,-94.27341528
27099.0,43.67142874,-92.75234549
27101.0,44.02216709,-95.76328482
27103.0,44.35291112,-94.24710352
27105.0,43.67434621,-95.75329576
27107.0,47.32628443,-96.45620947
27109.0,44.00374114,-92.40209944
27111.0,46.40846929,-95.70835255
27113.0,48.06642577,-96.0370814
27115.0,46.12105238,-92.74070188
27117.0,44.02301619,-96.25841142
27119.0,47.77372465,-96.40134647
27121.0,45.58606667,-95.44451209
27123.0,45.01625271,-93.09872295
27125.0,47.87197525,-96.09561104
27127.0,44.40555844,-95.25207021
27129.0,44.72836381,-94.94553734
27131.0,44.3543376,-93.29658715
27133.0,43.67482683,-96.25296832
27135.0,48.77501878,-95.81079919
27137.0,47.6048407,-92.46879855
27139.0,44.6490231,-93.53340251
27141.0,45.44447208,-93.77617511
27143.0,44.5796592,-94.23164924
27145.0,45.55192576,-94.61078221
27147.0,44.02240351,-93.22627088
27149.0,45.58613007,-96.00163705
27151.0,45.2829032,-95.68264092
27153.0,46.06996226,-94.89785296
27155.0,45.77298854,-96.47062949
27157.0,44.28424356,-92.23121312
27159.0,46.58589171,-94.96968506
27161.0,44.02211116,-93.58720034
27163.0,45.03864533,-92.88429635
27165.0,43.97823903,-94.61413846
27167.0,46.35721532,-96.4684375
27169.0,43.98772283,-91.78081305
27171.0,45.17297924,-93.96234781
27173.0,44.71710183,-95.86842453
28001.0,31.47669768,-91.35326037
28003.0,34.88084463,-88.57996173
28005.0,31.17467303,-90.80501621
28007.0,33.08658803,-89.57838564
28009.0,34.81681228,-89.18945516
28011.0,33.79696941,-90.87372121
28013.0,33.93683395,-89.33686647
28015.0,33.44834567,-89.91994479
28017.0,33.91983202,-88.9481545
28019.0,33.34598242,-89.24809382
28021.0,31.97061673,-90.90702196
28023.0,32.04158545,-88.68896219999998
28025.0,33.65358105,-88.77784255
28027.0,34.22772299,-90.60415045
28029.0,31.86977774,-90.44565118
28031.0,31.63225413,-89.55389939
28033.0,34.87625235,-89.99091418
28035.0,31.18961454,-89.25832496
28037.0,31.47786634,-90.89672989
28039.0,30.86259065,-88.64436789
28041.0,31.21444233,-88.63922281
28043.0,33.77036166,-89.80245083
28045.0,30.41830223,-89.48851033
28047.0,30.51359752,-89.12467576
28049.0,32.2656285,-90.44435448
28051.0,33.12345854,-90.08923538
28053.0,33.12825718,-90.52252707
28055.0,32.72531359,-90.97392828
28057.0,34.27993475,-88.3606733
28059.0,30.54020656,-88.64184064
28061.0,32.01922104,-89.11786866
28063.0,31.73397872,-91.03764977
28065.0,31.56884708,-89.82670990000004
28067.0,31.62257767,-89.16896899999998
28069.0,32.75462946,-88.64105766
28071.0,34.35687874,-89.48490961
28073.0,31.20572971,-89.5077704
28075.0,32.40419769,-88.66229662
28077.0,31.55147224,-90.10841127
28079.0,32.7536828,-89.52402044
28081.0,34.291877500000005,-88.68149954
28083.0,33.55545125,-90.29900733
28085.0,31.53288662,-90.45391915
28087.0,33.47386518,-88.44191529999998
28089.0,32.63389156,-90.03513564
28091.0,31.23132643,-89.8209217
28093.0,34.76216286,-89.50299462
28095.0,33.89236763,-88.4808438
28097.0,33.49419589,-89.61729103
28099.0,32.75339664,-89.11726492
28101.0,32.40021118,-89.11843336
28103.0,33.11009499,-88.56949061
28105.0,33.42491685,-88.87905132
28107.0,34.36398677,-89.95064249
28109.0,30.77090935,-89.58677275
28111.0,31.17161885,-88.99281835
28113.0,31.17507789,-90.40392572
28115.0,34.226046000000004,-89.03636807
28117.0,34.61810501,-88.51986294
28119.0,34.25157572,-90.28908
28121.0,32.26469147,-89.94537876
28123.0,32.406704100000006,-89.53789439
28125.0,32.88149103,-90.8159538
28127.0,31.91282117,-89.91716179
28129.0,32.01744532,-89.50644846
28131.0,30.79187949,-89.11547539
28133.0,33.60192578,-90.58882684
28135.0,33.95339918,-90.1729398
28137.0,34.65133709,-89.94485778
28139.0,34.76872156,-88.90988194
28141.0,34.74023475,-88.23917219
28143.0,34.64967704,-90.37481167
28145.0,34.49162015,-89.00776006
28147.0,31.14971548,-90.10446654
28149.0,32.35810271,-90.83352619
28151.0,33.28392041,-90.94196237
28153.0,31.64135687,-88.69573913
28155.0,33.61300486,-89.28392912
28157.0,31.16078225,-91.31018819
28159.0,33.08747908,-89.03391385
28161.0,34.02824175,-89.70762049999998
28163.0,32.77890365,-90.39656148
29001.0,40.19058551,-92.60078167
29003.0,39.98492163,-94.80163024
29005.0,40.43238737,-95.42970639
29007.0,39.215877,-91.84242683
29009.0,36.70978521,-93.82919888
29011.0,37.50207671,-94.34757022
29013.0,38.25271289,-94.34113157
29015.0,38.29503305,-93.28756116
29017.0,37.32449052,-90.02725304
29019.0,38.99186229,-92.30723575
29021.0,39.65816401,-94.80138942
29023.0,36.71462476,-90.40421163
29025.0,39.65620858,-93.98308093
29027.0,38.83674754,-91.92186505
29029.0,38.02199522,-92.76083747
29031.0,37.38489388,-89.6843587
29033.0,39.42762566,-93.50626255
29035.0,36.94160441,-90.96051322
29037.0,38.64789422,-94.353399
29039.0,37.72391475,-93.85445441
29041.0,39.51499357,-92.9629191
29043.0,36.9711783,-93.18537118
29045.0,40.41040752,-91.73661677
29047.0,39.31132056,-94.41850862
29049.0,39.6013098,-94.40465394
29051.0,38.50455671,-92.27860244
29053.0,38.844478,-92.80896081
29055.0,37.97663738,-91.30528104
29057.0,37.431814,-93.8503345
29059.0,37.6811355,-93.02127031
29061.0,39.96145298,-93.98519678
29063.0,39.89201062,-94.40476508
29065.0,37.60663134,-91.50790473
29067.0,36.9325593,-92.49905109
29069.0,36.27167174,-90.09122243
29071.0,38.41127108,-91.07522826
29073.0,38.43947277,-91.50847147
29075.0,40.21097916,-94.40944419
29077.0,37.2575872,-93.34230916
29079.0,40.11406587,-93.56509276
29081.0,40.35570088,-93.99222144
29083.0,38.38482826,-93.79293734
29085.0,37.94163617,-93.3203037
29087.0,40.09799248,-95.2163888
29089.0,39.1435761,-92.69756691
29091.0,36.77383887,-91.88683935
29093.0,37.55487945,-90.7735296
29095.0,39.01002188,-94.34724536
29097.0,37.20351921,-94.34050458
29099.0,38.25926778,-90.53870896
29101.0,38.74719601,-93.80691168
29103.0,40.12699751,-92.14780832
29105.0,37.65896829,-92.5888493
29107.0,39.06986886,-93.78076396
29109.0,37.10626634,-93.83293097
29111.0,40.09673161,-91.72070156
